url	local_path	size_label
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL110.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL110.bedgraph.gz	48.33KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL110.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL110.bedgraph.gz.tbi	47.80KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL112.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL112.bedgraph.gz	49.67KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL112.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL112.bedgraph.gz.tbi	47.86KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL114.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL114.bedgraph.gz	52.81KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL114.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL114.bedgraph.gz.tbi	47.92KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL116.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL116.bedgraph.gz	51.95KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL116.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL116.bedgraph.gz.tbi	47.91KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL12.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL12.bedgraph.gz	53.51KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL12.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL12.bedgraph.gz.tbi	47.94KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL125.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL125.bedgraph.gz	52.87KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL125.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL125.bedgraph.gz.tbi	47.90KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL126.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL126.bedgraph.gz	52.67KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL126.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL126.bedgraph.gz.tbi	47.92KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL127.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL127.bedgraph.gz	50.45KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL127.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL127.bedgraph.gz.tbi	47.85KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL129.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL129.bedgraph.gz	52.14KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL129.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL129.bedgraph.gz.tbi	47.91KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL13.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL13.bedgraph.gz	50.87KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL13.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL13.bedgraph.gz.tbi	47.88KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL130.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL130.bedgraph.gz	52.64KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL130.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL130.bedgraph.gz.tbi	47.92KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL131.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL131.bedgraph.gz	51.30KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL131.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL131.bedgraph.gz.tbi	47.83KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL133.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL133.bedgraph.gz	52.34KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL133.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL133.bedgraph.gz.tbi	47.91KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL137.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL137.bedgraph.gz	43.60KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL137.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL137.bedgraph.gz.tbi	47.75KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL138.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL138.bedgraph.gz	45.97KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL138.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL138.bedgraph.gz.tbi	47.73KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL14.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL14.bedgraph.gz	51.74KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL14.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL14.bedgraph.gz.tbi	47.88KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL140.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL140.bedgraph.gz	45.77KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL140.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL140.bedgraph.gz.tbi	47.71KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL141.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL141.bedgraph.gz	53.19KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL141.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL141.bedgraph.gz.tbi	47.90KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL145.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL145.bedgraph.gz	52.37KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL145.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL145.bedgraph.gz.tbi	47.94KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL148.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL148.bedgraph.gz	48.30KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL148.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL148.bedgraph.gz.tbi	47.77KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL150.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL150.bedgraph.gz	52.68KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL150.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL150.bedgraph.gz.tbi	47.93KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL151.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL151.bedgraph.gz	52.52KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL151.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL151.bedgraph.gz.tbi	47.90KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL152.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL152.bedgraph.gz	50.83KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL152.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL152.bedgraph.gz.tbi	47.87KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL154.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL154.bedgraph.gz	49.72KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL154.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL154.bedgraph.gz.tbi	47.83KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL155.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL155.bedgraph.gz	48.14KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL155.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL155.bedgraph.gz.tbi	47.82KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL17.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL17.bedgraph.gz	53.69KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL17.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL17.bedgraph.gz.tbi	47.91KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL18.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL18.bedgraph.gz	52.44KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL18.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL18.bedgraph.gz.tbi	47.89KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL2.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL2.bedgraph.gz	52.47KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL2.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL2.bedgraph.gz.tbi	47.87KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL20.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL20.bedgraph.gz	43.38KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL20.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL20.bedgraph.gz.tbi	47.70KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL22.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL22.bedgraph.gz	52.55KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL22.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL22.bedgraph.gz.tbi	47.90KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL23.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL23.bedgraph.gz	50.96KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL23.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL23.bedgraph.gz.tbi	47.86KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL25.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL25.bedgraph.gz	53.86KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL25.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL25.bedgraph.gz.tbi	47.94KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL28.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL28.bedgraph.gz	53.36KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL28.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL28.bedgraph.gz.tbi	47.96KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL29.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL29.bedgraph.gz	52.70KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL29.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL29.bedgraph.gz.tbi	47.94KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL3.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL3.bedgraph.gz	52.37KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL3.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL3.bedgraph.gz.tbi	47.87KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL33.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL33.bedgraph.gz	49.20KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL33.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL33.bedgraph.gz.tbi	47.83KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL37.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL37.bedgraph.gz	52.97KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL37.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL37.bedgraph.gz.tbi	47.92KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL39.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL39.bedgraph.gz	46.29KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL39.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL39.bedgraph.gz.tbi	47.77KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL4.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL4.bedgraph.gz	51.76KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL4.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL4.bedgraph.gz.tbi	47.94KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL40.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL40.bedgraph.gz	53.44KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL40.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL40.bedgraph.gz.tbi	47.94KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL41.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL41.bedgraph.gz	50.94KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL41.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL41.bedgraph.gz.tbi	47.84KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL42.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL42.bedgraph.gz	52.90KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL42.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL42.bedgraph.gz.tbi	47.92KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL43.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL43.bedgraph.gz	52.82KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL43.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL43.bedgraph.gz.tbi	47.96KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL44.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL44.bedgraph.gz	51.92KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL44.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL44.bedgraph.gz.tbi	47.88KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL48.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL48.bedgraph.gz	49.14KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL48.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL48.bedgraph.gz.tbi	47.82KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCHH_bed/CIMBL49.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCHH_bed/CIMBL49.bedgraph.gz	53.26KB
